,text,Status
3251,@VerizonSupport I'd rather chew glass than deal with you criminals.,FALSE
3252,@115722 I've reached out to anyone who would talk to me. #pathetic #gfy,FALSE
3253,@116750 Have you reached out to Financial Service? ^NHP,TRUE
3254,@115722 Lol. 3 years ago. Sent return slip to you 3 times. I had the collections agency stop with it because you are pathetic #yousuck,FALSE
3255,"@116750 Hello Jason, when did you return your equipment to us? Do you have the return slip?
^NHP",TRUE
3256,@115722 Fear being sent to collections for returned equipment!,FALSE
3257,"Planning a scary movie marathon? With Fios, you don’t need to fear a slow internet connection. https://t.co/FdsFNiBHbp",FALSE
3258,"@116751 Ouch! We want you to upgrade at the best price, Randy! Send us a DM so we can chat about your options! *ElleA",FALSE
3259,@TMobileHelp I DM’ed you,FALSE
3260,So tell me how @115911 can tell me in 2014 that “in a year it’ll be $0 down on any phone I upgrade to... well. 2017: “To upgrade to a iPhone 7 Plus 32gb That’ll be about $560 down today :)” what happened to what i signed up for? The jump plan isnt applied to me? Bullshit,FALSE
3261,@116752 We are right here for you and ready to take a closer look. I want to be sure you are able to enjoy your Tuesday goodies. Send us a DM and we can check this out. *JeremyJ,TRUE
3262,@115911 why does it say expired for the atom tickets if we had until the 27 to redeem?,FALSE
3263,"@116753 Adrianne, that's definitely a crazy situation and we want to do everything we can to help. Send us a DM! *KittyG",TRUE
3264,@115911 needs to ship phones in inconspicuous boxes so they don't get stolen along the way at @115817!!!! Currently have 2 empty iPhone 8+ boxes SMH,FALSE
3265,@116754 @115913 I am here to help you look into option are reducing cellular costs. Click https://t.co/Mww69Rzn7a to send me a message so we can chat. *AshleyNelson,TRUE
3266,"@TMobileHelp  @116755 @115913 Do you have any discounts or other ways to help nonprofits reduce communication expenses while away from the office? Trying to budget and find ways to reduce overhead.

To get an idea of our mission check out: https://t.co/oldmje0H7v",FALSE
3267,@116756 @115913 I am here for you and I want to go over the details of this promotion. Click https://t.co/Mww69Rzn7a to send me a DM so I can help. *AshleyNelson,TRUE
3268,"@115913 @115911 Just received my new B&amp;W Google 
Pixel 2 XL (ordered on Oct. 4th). Went to TMO to switch from AT&amp;T but you canceled your $325 gift card promo. Now I need to stay with AT&amp;T 😭😭😭 #youlostanewcustomer #wantedtoswitch",FALSE
3269,"@116757 Hey, Claudia, I am for sure wanting to help you out today we totally understand doing it in the store getting it right there and then *RudyRobledo",TRUE
3270,@TMobileHelp I'd rather do it in person.,FALSE
3271,"@116757 We can help you order your new phone, Claudia! DM us here so we can help out. *BlakeT",TRUE
3272,@115911 Is the system back up?,FALSE
3273,@115911 2nd day in a row trying to buy a phone. System down again. WTF!,FALSE
3274,@116758 @115913 You should be able to take advantage of our offers. Click on my picture https://t.co/Mww69Rzn7a to send me a DM so I can look into this with you. *AshleyNelson,TRUE
3275,@115913 @TMobileHelp deny clients to pay off bill 2 take advantage of #BlackFriday #3 Strikes @115911 #,FALSE
3276,@116759 Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,FALSE
3277,@AskPlayStation still not working,FALSE
3278,@116759 Please start your system in safe mode and select restore default settings. Steps here: https://t.co/NiCy6xiXKC,FALSE
3279,@AskPlayStation still not working,FALSE
3280,"@116759 Please follow us on Twitter and let us know once you do, so we can send you a DM.",FALSE
3281,@AskPlayStation only tried with one game but I also can’t access netflix or my web browser.. my internet connection is working fine throughout the house,FALSE
3282,@116759 Do you receive this error when accessing a specific game?,FALSE
3283,@AskPlayStation efeab30c,FALSE
3284,@116759 PSN is Online. Please let us know the error code or message you receive when you try to sign in to the PSN.,TRUE
3285,@AskPlayStation is PSN down? can’t log into my account,FALSE
3286,"@116760 Hi Marteen, Please make sure you are following us, so we can assist you better via a Direct Message.",TRUE
3287,@AskPlayStation Shareplay not working today (yesterday np). Says game's not available in your country or region. We're in same city? (1/2),FALSE
3288,"@116761 Hello there, Sorry to hear about the inconveniences, Are you getting an error message or an error code?",FALSE
3289,@AskPlayStation Hi&amp;thanks for kindness and support my issue was about my ISP.,FALSE
3290,@116761 Alright! Tweet us back if you need further assistance,FALSE
3291,@AskPlayStation Thank you💖you are awesome💖,FALSE
3292,@116761 You are welcome!,FALSE
3293,@AskPlayStation @116761 pleas answer my,FALSE
3294,@116762 @AskPlayStation @116761 P,FALSE
3295,@AskPlayStation Hi everyone I can't join to playstation network after 3 day😤😤,FALSE
3296,"@116764 Good afternoon, can you try clearing your cache? This link will have the steps https://t.co/WvlDqqYZ33 ^JP",TRUE
3297,@ATVIAssist I hard restarted my system. That worked. Thank you!,FALSE
3298,"@116764 That's good news, if you need assistance in the future then feel free to reach out. Have a good one! ^JP",TRUE
3299,@ATVIAssist I purchased and down loaded the Variety Map Pack but didn't get my 10 rare supply drops from Lion Strike. Help? https://t.co/A22ReiMUIA,FALSE
3300,@116765 Which OS are you using? Do you have any recording of this issue so we can investigate further? ^Wren,TRUE
3301,@115778 Any chance yall are gonna EVER fix the stuck hand tool and constant stuck drag selection? The only version I can use is 2015.,FALSE
3302,@116236 Did you import the images as Embedded and Sidecar preview option in the import window?   ^Tanuj,TRUE
3303,@AdobeCare Thanks! I’m on location until Saturday will take a look when I get back !👍,FALSE
3304,@116766 Also try resetting your preferences: https://t.co/gAC1eH9um6 ^Wren,TRUE
3305,"@AdobeCare Thanks, they are #0C2340 &amp; #003B49",FALSE
3306,"@116766 Hi Derrick, do you have hex codes you could share for that gradient so I can try and replicate on my end? ^Wren",TRUE
3307,Can anyone who uses @115778 explain why a gradient would get lighter in the middle of two dark colors? I really don't understand. https://t.co/ROVT85dJas,FALSE
3308,"@116767 Hello, Chris. Let's investigate this. Are you still experiencing the issue? What troubleshooting steps have you tried so far?",TRUE
3309,@MicrosoftHelps Which would be my next step,FALSE
3310,"@116767 Yikes! Just to clarify, which device are you using? Let's continue this troubleshooting via DM. We'll wait for you. https://t.co/3qcAsLFkaY",TRUE
3311,@MicrosoftHelps I don't have an installation USB anymore to restore my Notebook,FALSE
3312,@MicrosoftHelps Not much beyond 1) installing updates &amp; 2) uninstalling updates as instructed,FALSE
3313,"@MicrosoftHelps hi this is happening once a week, it's stuck in a very annoying cycle &amp; I can't restore it https://t.co/2GYVvFwPs8",FALSE
3314,"@116768 Hi there, we're here to help! Please DM us with your email and more details, thank you.",FALSE
3315,@115783 Hi! Some of our information is wrong in your neighborhood guide. Can you please let us know who to contact to change it?,FALSE
3316,@116769 They're good aren't they Luke! We've got into the spirit at the office here as well 🎃^E https://t.co/u39hSMu7F8,FALSE
3317,Gotta hand it to @VirginAtlantic their staff is entirely dressed up for Halloween 🎃 &amp; I’m delighted,FALSE
3318,"@116770 Hey Sandra, we still operate yes. When were you looking at flying? ^E",TRUE
3319,@VirginAtlantic The first two weeks of June 2018.,FALSE
3320,@116770 At that time we have weekly flights on Tues 5 &amp; 12 June ^S,TRUE
3321,@VirginAtlantic Are they direct flight ?,FALSE
3322,@116770 Yes from London Gatwick Sandra ^S,TRUE
3323,@VirginAtlantic Sorry to bother you again . Are they direct flights?  X,FALSE
3324,@116770 Yes,FALSE
3325,@VirginAtlantic Thank you very much for your help. I was only able to see were via Atlanta !,FALSE
3326,@VirginAtlantic Are you no longer flying direct to Cancun Mexico ?,FALSE
3327,"@116771 Just checking in, are you still seeing this with your account? Tweet us any time for official Xbox support! ^EZ",FALSE
3328,"@XboxSupport So far no, but thanks for checking in",FALSE
3329,When something on your Xbox account went wrong and it’s saying it’s having trouble downloading WWII...,FALSE
3330,@116772 If you order the game before the launch date you should get all pre-order bonuses for the game that are eligible. ^JS,TRUE
3331,@XboxSupport If I pre order Cod WW2 on Xbox one right now will I still get the free weapon unlock and double Xp?,FALSE
3332,@116773 Thanks for reaching out! Could you let us know what's specifically is going on so we might be able to help? ^JS,TRUE
3333,@115790 @XboxSupport whats the story with broken pro clubs? @116774,FALSE
3334,"@116775 If you need help with this, let us know! We're official Xbox support &amp; we'd be happy to help ^EZ",TRUE
3335,@XboxSupport Maybe push them into fixing broken achievements on Xbox One?,FALSE
3336,"@116775 Hello! If you're seeing achievement issues, we recommend the steps over in our guide here  https://t.co/sjqdEQXJjy  ^TJ",TRUE
3337,"@XboxSupport No, it is literally unobtainable.",FALSE
3338,@116775 Not sure we follow. Could you follow us back &amp; DM your GamerTag when you get a chance? ^TJ,TRUE
3339,@310 Are you ever going to patch the BFA achievement on Darksiders 2 for Xbox one?  You already fixed PS4.,FALSE
3340,"@116776 Hi, we can not speculate on the reasoning why you they are not. ^RM",TRUE
3341,@XboxSupport Que??,FALSE
3342,@15913 @116777 @311 @312 @313 @314 Congrats guys!!,FALSE
3343,"Congrats to @116777, @311, @312, @313 and @314 – they each won a code for Gears of War 4.",FALSE
3344,@116778 HI! Are you still seeing this with the connection in-game? If you need help Tweet us for official Xbox support ^EZ,TRUE
3345,@116779 @115790 and we all know that its aload of bullshit due to not losing connection to Xbox live or it happening on any other game,FALSE
3346,@116778 @115790 It not eas fault its your Internet or console that is always what I get told by them,FALSE
3347,@115790 love losing connection to ea servers when playing squad battles.. what a joke,FALSE
3348,"@116780 Hey there, are you still seeing this in the game? If you need help official Xbox support is just an @ away! ^EZ",TRUE
3349,"@XboxSupport hi have now got the emblem in gow 4, but the multiplier in gow 2 JP still not working getting 50 xp on horde not 2500 xp still",FALSE
3350,@116780  #XboxHelp this has to be reported to Gears of war. The update and do the server fix,FALSE
3351,"@116781 have reported it them, they said report it to xbox live, would be nice if we knew if it was going to be fixed though",FALSE
3352,@116780 recommend contacting The Coalition Studio here: https://t.co/ilD6a8HEwV or via the forums: https://t.co/6VtKnVan7w .  2 ^ZM,TRUE
3353,"@116780 Hi there, for a specific in-game reward issue such as with XP, we  1 ^ZM",TRUE
3354,"@115786 could you please fix the game gears of war 2 Japan, the multiplier on the public matches does not work, and no longer complete",FALSE
3355,"True Power is just 7 days away. 
Are you ready?
Pre-order #XboxOneX: https://t.co/46eqVpFeir https://t.co/M1vBNct6bm",FALSE
3356,"@116782 For the airtime to be reversed Ed,we need the whole amount or https://t.co/hdQYlYeaDQ can send credit to line to top up.^SB",TRUE
3357,@Safaricom_Care I bought airtime for the line. Has it been consumed?,FALSE
3358,"@116782 Hi, kindly top up some airtime to 0729***915 to enable reversal.^CN",TRUE
3359,@Safaricom_Care the recipient is a postpay CVP line,FALSE
